datetime_str,x,y,z,vx,vy,vz,r_AU
A.D. 2025-Aug-09 00:00:00.0000,2.3320220871437827,-0.2950602605785383,-0.2745032381280368,0.0023290154156956388,0.010903564400210147,-0.0006135064420676045,2.36658817711107
A.D. 2025-Aug-14 00:00:00.0000,2.343016709881078,-0.24046533120245572,-0.2774940477703469,0.002068905689231325,0.010933363260069906,-0.0005827945266669865,2.3716141812782765
A.D. 2025-Aug-19 00:00:00.0000,2.3527119807113963,-0.18573701580019442,-0.28033097029044685,0.0018092978389180887,0.010956929507470861,-0.0005519547354809408,2.376623099299779
A.D. 2025-Aug-24 00:00:00.0000,2.3611107535862983,-0.13090631500511507,-0.28301341311248585,0.0015503290500940427,0.01097432850321862,-0.0005210057233842817,2.3816122786907727
A.D. 2025-Aug-29 00:00:00.0000,2.368216558763327,-0.07600389696103904,-0.285540875937938,0.001292132664844831,0.010985627851955428,-0.0004899657461232453,2.386579111067866
A.D. 2025-Sep-03 00:00:00.0000,2.3740335836705877,-0.021060086552896026,-0.28791294874615314,0.0010348382153990586,0.010990897223367707,-0.00045885265895631247,2.391521032668777
A.D. 2025-Sep-08 00:00:00.0000,2.3785666539537416,0.03389514448581598,-0.29012930979050827,0.0007785714636096657,0.010990208180262867,-0.0004276839162429143,2.3964355247992652
A.D. 2025-Sep-13 00:00:00.0000,2.381821214734522,0.08883218662321818,-0.29218972359474105,0.0005234544459970473,0.01098363401355579,-0.0003964765719175333,2.4013201142109453
A.D. 2025-Sep-18 00:00:00.0000,2.383803312107323,0.14372180077147562,-0.29409403895374076,0.00026960552384944935,0.010971249584176857,-0.0003652472807882428,2.4061723734136264
A.D. 2025-Sep-23 00:00:00.0000,2.3845195748979084,0.19853512575604085,-0.29584218694276865,1.7139437896608947e-05,0.010953131171887199,-0.00033401230060041973,2.4109899209257075
A.D. 2025-Sep-28 00:00:00.0000,2.383977196705967,0.2532436850461675,-0.2974341789387898,-0.00023383263290645848,0.0109293563309631,-0.0003027874948081915,2.4157704214661613
A.D. 2025-Oct-03 00:00:00.0000,2.3821839182509232,0.3078193927808992,-0.29887010465731584,-0.0004832030089273545,0.01090000375269023,-0.00027158833599811357,2.420511586091502
A.D. 2025-Oct-08 00:00:00.0000,2.3791480100383113,0.36223455912439373,-0.30015013020788434,-0.0007308674441562735,0.010865153134589018,-0.00024042990991160004,2.425211172281109
A.D. 2025-Oct-13 00:00:00.0000,2.3748782553619243,0.41646189498400676,-0.3012744961710402,-0.000976725057657003,0.010824885056275574,-0.0002093269200147182,2.42986698397416
A.D. 2025-Oct-18 00:00:00.0000,2.369383933655045,0.4704745161240404,-0.3022435156994307,-0.0012206782625465494,0.010779280861847419,-0.00017829369256609654,2.4344768715613534
A.D. 2025-Oct-23 00:00:00.0000,2.362674804202207,0.5242459467074773,-0.3030575726453877,-0.0014626326928598647,0.010728422548670102,-0.00014734418213586338,2.4390387318345055
A.D. 2025-Oct-28 00:00:00.0000,2.3547610902212184,0.5777501222973701,-0.30371711971713744,-0.001702497128635355,0.010672392662429449,-0.00011649197753071663,2.4435505078970072
A.D. 2025-Nov-02 00:00:00.0000,2.345653463323543,0.6309613923488565,-0.3042226766655617,-0.0019401834195364605,0.010611274198304375,-8.575030808240682e-05,2.448010189038048
