datetime_str,x,y,z,vx,vy,vz,r_AU
A.D. 2025-Oct-18 00:00:00.0000,-2.1320934962927827,2.3804695663599045,-0.10322775762636176,-0.00636617424251806,-0.007096240458612607,-0.000522131893798248,3.197360474398259
A.D. 2025-Oct-23 00:00:00.0000,-2.1636815116901946,2.3447199023288268,-0.10582661851220829,-0.0062687150154174245,-0.007203440629089724,-0.0005173890102172572,3.192245037210113
A.D. 2025-Oct-28 00:00:00.0000,-2.194777480625255,2.308437034363689,-0.10840141299585479,-0.006169356315103079,-0.007309516210206628,-0.0005125052881315622,3.1871116386818112
A.D. 2025-Nov-02 00:00:00.0000,-2.2253719160948346,2.2716266730541017,-0.11095143624089221,-0.006068102387412575,-0.007414432082562234,-0.00050748047561526,3.1819613649254697
A.D. 2025-Nov-07 00:00:00.0000,-2.255455353851255,2.234294705515805,-0.113475982236848,-0.005964958091964453,-0.007518152756135055,-0.0005023143551980301,3.176795316487492
A.D. 2025-Nov-12 00:00:00.0000,-2.285018355520544,2.1964471972277657,-0.11597434397492422,-0.005859928921940689,-0.007620642376799982,-0.000497006745253685,3.171614608324273
A.D. 2025-Nov-17 00:00:00.0000,-2.314051511820218,2.1580903938349474,-0.11844581363074455,-0.005753021024111139,-0.00772186473354519,-0.0004915575014150477,3.166420369768797
A.D. 2025-Nov-22 00:00:00.0000,-2.342545445877754,2.119230722913199,-0.1208896827542402,-0.005644241219083272,-0.007821783266414407,-0.0004859665180144501,3.1612137444877444
A.D. 2025-Nov-27 00:00:00.0000,-2.370490816650839,2.079874795692561,-0.12330524246680043,-0.005533597021759073,-0.007920361075199887,-0.0004802337295490493,3.155995890428714
A.D. 2025-Dec-02 00:00:00.0000,-2.3978783224503784,2.0400294087351787,-0.12569178366581008,-0.005421096661979499,-0.008017560928911467,-0.00047435911217006614,3.1507679797571475
A.D. 2025-Dec-07 00:00:00.0000,-2.4246987045671546,1.9997015455638776,-0.128048597236691,-0.005306749105335328,-0.008113345276047094,-0.00046834268519494685,3.1455311987825656
A.D. 2025-Dec-12 00:00:00.0000,-2.450942751002907,1.9588983782373304,-0.13037497427255915,-0.005190564074121667,-0.0082076762556901,-0.00046218451264134634,3.1402867478736893
A.D. 2025-Dec-17 00:00:00.0000,-2.476601300306492,1.9176272688676153,-0.13267020630160403,-0.0050725520684117556,-0.008300515709458346,-0.00045588470478172147,3.135035841362039
A.D. 2025-Dec-22 00:00:00.0000,-2.5016652455156625,1.8758957710758508,-0.13493358552228943,-0.00495272438722398,-0.008391825194330172,-0.0004494434197172096,3.1297797074335922
A.D. 2025-Dec-27 00:00:00.0000,-2.5261255382048486,1.8337116313814545,-0.13716440504646907,-0.004831093149754364,-0.008481565996371686,-0.0004428608649693509,3.124519588008071
A.D. 2026-Jan-01 00:00:00.0000,-2.549973192639211,1.7910827905204636,-0.13936195915050228,-0.004707671316644953,-0.008569699145389596,-0.0004361372990880911,3.11925673860544
