datetime_str,x,y,z,vx,vy,vz,r_AU
A.D. 2025-Oct-28 00:00:00.0000,0.3043768118538169,0.12905308721803493,-0.017362881086116784,-0.016465853159926422,0.0271662067551206,0.003728453878524398,0.3310610405263812
A.D. 2025-Nov-02 00:00:00.0000,0.19254377854737836,0.24605276214553645,0.0024460194046213913,-0.027758229303092744,0.018508744457201565,0.004056548036354778,0.3124436772086732
A.D. 2025-Nov-07 00:00:00.0000,0.03598849812601598,0.304695546392826,0.021588268760350252,-0.033598551731675357,0.004345930408500647,0.003435144448572701,0.3075721075407491
A.D. 2025-Nov-12 00:00:00.0000,-0.12961168643478455,0.28843478252495314,0.0354415924210782,-0.03133177537899423,-0.010466330668216844,0.0020174705361207146,0.31819792504670386
A.D. 2025-Nov-17 00:00:00.0000,-0.26712052691049554,0.2073023838081509,0.04142090785900584,-0.02299938563827546,-0.021061298367385302,0.0003881962207999972,0.34065135525540907
A.D. 2025-Nov-22 00:00:00.0000,-0.3561414123904219,0.08718879196066273,0.03977107440678529,-0.012530280623164958,-0.026116683520068133,-0.000984489641170491,0.36880934020503653
A.D. 2025-Nov-27 00:00:00.0000,-0.3933480979621092,-0.04644372767967847,0.032266914694267956,-0.002560738482320854,-0.026726105659209343,-0.0019482314217328077,0.39739262674976783
A.D. 2025-Dec-02 00:00:00.0000,-0.38439028008259285,-0.17516127192005151,0.020932049793754993,0.005849929033206099,-0.024373799395086302,-0.0025271483448964177,0.4229367675092728
A.D. 2025-Dec-07 00:00:00.0000,-0.3378493218193871,-0.28711615531338697,0.007520900816923049,0.012468687997989442,-0.020168076081296053,-0.0027904037662861204,0.44343479210009984
A.D. 2025-Dec-12 00:00:00.0000,-0.2625992807321993,-0.3749318680566565,-0.0065504838718505425,0.01735087348260751,-0.014807112830477212,-0.002800097682413381,0.4577938365295866
A.D. 2025-Dec-17 00:00:00.0000,-0.1670646992377896,-0.43397087214296953,-0.02013098476008031,0.02059677044887162,-0.008711200857314451,-0.002599753175030055,0.4654530998364425
A.D. 2025-Dec-22 00:00:00.0000,-0.05926805330048175,-0.46126112383020995,-0.03224237963503207,0.022257881048818935,-0.002143437358253626,-0.002215581520433009,0.46616960169413296
A.D. 2025-Dec-27 00:00:00.0000,0.05282223394545413,-0.4549442047606732,-0.042002362552159785,0.02230038548506044,0.004700699446973339,-0.0016604489313157206,0.45992240248141064
A.D. 2026-Jan-01 00:00:00.0000,0.16081534378524817,-0.41412910913000883,-0.04856892245496488,0.02058677886112895,0.011616728557515365,-0.0009384515697284747,0.44690427840200714
