datetime_str,x,y,z,vx,vy,vz
A.D. 2025-Oct-03 00:00:00.0000,0.6815586450079978,3.386126145482015,0.09597264131849831,-0.008668162822915737,0.001341282694917462,-0.0005451859263757221
A.D. 2025-Oct-08 00:00:00.0000,0.6381575775600021,3.392528870174926,0.09323815883359693,-0.008692011877664881,0.001219732540955223,-0.0005485916968430338
A.D. 2025-Oct-13 00:00:00.0000,0.5946410560898464,3.398322736218099,0.09048687871341136,-0.00871434301761791,0.001097741587618359,-0.0005519048490944928
A.D. 2025-Oct-18 00:00:00.0000,0.5510166913759356,3.40350557501911,0.08771926602495504,-0.008735147762656662,0.0009753240195013023,-0.0005551245917856777
A.D. 2025-Oct-23 00:00:00.0000,0.5072921365715047,3.408075289243276,0.0849357898056868,-0.008754417643121595,0.0008524941535452402,-0.000558250128261831
A.D. 2025-Oct-28 00:00:00.0000,0.4634750871515807,3.41202985344894,0.08213692308693935,-0.008772144199689793,0.0007292664276704261,-0.0005612806579192483
A.D. 2025-Nov-02 00:00:00.0000,0.4195732808713739,3.415367314649381,0.07932314290806652,-0.008788318977715771,0.000605655381852214,-0.000564215378742835
A.D. 2025-Nov-07 00:00:00.0000,0.3755944977920016,3.418085792751506,0.07649493031185024,-0.008802933502377298,0.0004816756276437696,-0.0005670534926068468
A.D. 2025-Nov-12 00:00:00.0000,0.331546560541264,3.42018348083174,0.0736527703022238,-0.008815979202444977,0.0003573418190742761,-0.0005697942152397932
A.D. 2025-Nov-17 00:00:00.0000,0.2874373351639266,3.421658645412751,0.0707971517448534,-0.008827447249980936,0.000232668704699323,-0.0005724367873382691
A.D. 2025-Nov-22 00:00:00.0000,0.2432747328051902,3.422509627555676,0.06792856725443061,-0.008837328434768602,0.0001076714268555573,-0.0005749804623713858
A.D. 2025-Nov-27 00:00:00.0000,0.1990667110661872,3.422734845966684,0.06504751327275414,-0.008845613495359327,-1.763405676284498e-05,-0.0005774244425772229
A.D. 2025-Dec-02 00:00:00.0000,0.1548212724586689,3.422332800894402,0.06215449047337148,-0.008852293815245788,-0.0001432312077218324,-0.0005797678351199832
A.D. 2025-Dec-07 00:00:00.0000,0.1105464608158452,3.42130207501854,0.05925000410359286,-0.008857361390383525,-0.0002691036955035428,-0.0005820097203676404
A.D. 2025-Dec-12 00:00:00.0000,0.06625035982654096,3.419641331654499,0.05633456390802635,-0.00886080819143285,-0.0003952355533357155,-0.0005841492240366157
A.D. 2025-Dec-17 00:00:00.0000,0.02194109404631303,3.417349313791208,0.05340868388824117,-0.0088626258989046,-0.0005216108190107569,-0.0005861855131244312
A.D. 2025-Dec-22 00:00:00.0000,-0.0223731698061494,3.414424844761208,0.05047288216456187,-0.008862805989968792,-0.0006482132967543027,-0.0005881177695245405
A.D. 2025-Dec-27 00:00:00.0000,-0.06668422214655735,3.410866829596525,0.0475276809431309,-0.008861339856390024,-0.0007750265013968168,-0.0005899451757103519
