datetime_str,x,y,z,vx,vy,vz
A.D. 2025-Jul-10 00:00:00.0000,-1.587236939302525,-0.3774428576604505,0.03101306393075093,0.003759971293109931,-0.01241781564313207,-0.0003524367278692163
A.D. 2025-Jul-15 00:00:00.0000,-1.567088084033635,-0.4391922050881347,0.02922492033689809,0.004299094529150064,-0.01227823205375646,-0.0003627316565843106
A.D. 2025-Jul-20 00:00:00.0000,-1.544251413654358,-0.5001881527387347,0.02738665618599766,0.004834965118566696,-0.01211643364680388,-0.0003724812572530109
A.D. 2025-Jul-25 00:00:00.0000,-1.51874519592644,-0.56031930873886,0.02550105402249449,0.005366777063240468,-0.01193229609273366,-0.0003816631211777948
A.D. 2025-Jul-30 00:00:00.0000,-1.49059179171597,-0.619473702248536,0.02357100886517784,0.00589369890436566,-0.01172571239779188,-0.0003902546455399757
A.D. 2025-Aug-04 00:00:00.0000,-1.45981778559565,-0.6775388760635589,0.02159952947413117,0.006414872555354876,-0.01149659541124655,-0.0003982329925967199
A.D. 2025-Aug-09 00:00:00.0000,-1.426454121225136,-0.7344019911469445,0.01958973946517528,0.006929412282188235,-0.0112448800806495,-0.0004055750445352076
A.D. 2025-Aug-14 00:00:00.0000,-1.390536240837552,-0.7899499442259704,0.01754487823568685,0.007436404229056108,-0.01097052614899813,-0.0004122575809153818
A.D. 2025-Aug-19 00:00:00.0000,-1.352104227850686,-0.8440694994601627,0.0154683016427333,0.007934905812745852,-0.01067352131891091,-0.000418257297819106
A.D. 2025-Aug-24 00:00:00.0000,-1.311202951355465,-0.8966474348058676,0.01336348237669054,0.008423945282366698,-0.01035388399532842,-0.0004235507645267441
A.D. 2025-Aug-29 00:00:00.0000,-1.267882211935511,-0.9475707029924081,0.01123401013216016,0.008902521634231664,-0.01001166611255376,-0.0004281145679042952
A.D. 2025-Sep-03 00:00:00.0000,-1.222196890039842,-0.9967266079988837,0.009083591761661696,0.009369603910077226,-0.009646956861376493,-0.0004319253089015829
A.D. 2025-Sep-08 00:00:00.0000,-1.174207096763541,-1.044003001477954,0.006916051172376749,0.009824130897669384,-0.00925988702322445,-0.0004349595969438439
A.D. 2025-Sep-13 00:00:00.0000,-1.123978321957238,-1.089288502248016,0.004735328416655364,0.01026501246578941,-0.008850633323788007,-0.0004371943466992876
A.D. 2025-Sep-18 00:00:00.0000,-1.071581575658209,-1.132472736748042,0.00254547795915527,0.01069113097022277,-0.008419422667870257,-0.0004386069336212683
A.D. 2025-Sep-23 00:00:00.0000,-1.017093522790134,-1.173446599231912,0.0003506663805604267,0.01110134234692112,-0.007966536092199503,-0.0004391751668507889
A.D. 2025-Sep-28 00:00:00.0000,-0.9605966106704199,-1.212102533195737,-0.001844830450727018,0.01149447792012769,-0.007492312990366914,-0.0004388774945069062
A.D. 2025-Oct-03 00:00:00.0000,-0.9021791872251983,-1.248334835563241,-0.004036630850476968,0.01186934658942121,-0.006997156045149699,-0.000437693197080679
A.D. 2025-Oct-08 00:00:00.0000,-0.8419356071547413,-1.282039984465927,-0.006220251570372631,0.01222473727532369,-0.006481535958889888,-0.0004356024217424554
A.D. 2025-Oct-13 00:00:00.0000,-0.7799663231916373,-1.313116991052339,-0.008391112921110578,0.01255942234481984,-0.005945996036305558,-0.0004325864265227969
A.D. 2025-Oct-18 00:00:00.0000,-0.7163779594989964,-1.341467775421351,-0.01054454483067961,0.01287216160752808,-0.005391157256527174,-0.0004286278531822604
A.D. 2025-Oct-23 00:00:00.0000,-0.6512833640472969,-1.36699756652365,-0.0126757939296723,0.0131617065929464,-0.004817723057128646,-0.000423710811280537
A.D. 2025-Oct-28 00:00:00.0000,-0.5848016366783232,-1.389615325637657,-0.0147800317394139,0.01342680585341617,-0.004226483710758969,-0.0004178211385285764
A.D. 2025-Nov-02 00:00:00.0000,-0.5170581294281691,-1.409234192622345,-0.0168523640143943,0.01366621103424352,-0.003618320992637132,-0.000410946739221173
A.D. 2025-Nov-07 00:00:00.0000,-0.4481844154370379,-1.425771953748126,-0.01888784132293558,0.01387868329225257,-0.002994212433636779,-0.0004030777196860643
